ID,VideoID,Title,YouTuber,Link,Duration,Train / Val,Mini / Full Set,Nation or Area (Inferred by GPT),"State, Province, or City (Inferred by GPT and refined by human)",Discarded Length at the Begininning (second),Discarded Length at the Ending (second)
1058,VemxNoqLV6Q,Driving to BodrumTurkey-2019 Turkey Travel Guide,Gezeyenti,https://www.youtube.com/watch?v=VemxNoqLV6Q,30:34,Train,Full,Turkey,Bodrum,90,30
1059,VfC78wGtObk,4K DRIVE Punta del Este URUGUAY 4k video MANSA to MALDONADO,4K DRIVE,https://www.youtube.com/watch?v=VfC78wGtObk,9:01,Train,Full,Uruguay,Punta del Este,90,60
1060,Vhgd9FASbrQ,"[Full] CALIFORNIA STATE ROUTE 1 - Driving from Santa Monica to Santa Maria, California, USA, 4K",THE TABLE,https://www.youtube.com/watch?v=Vhgd9FASbrQ,3:32:37,Train,Full,United States of America,California,90,60
1061,ViLVrWoe3bI,New York City 4K - Day Drive - Times Square - Driving Downtown,J Utah,https://www.youtube.com/watch?v=ViLVrWoe3bI,13:34,Train,Full,United States of America,New York,90,30
1062,VjN_LQNhjeU,"Driving in China, the most beautiful mountain road, the curvy road makes me dizzy｜4KHDR",Driving in China,https://www.youtube.com/watch?v=VjN_LQNhjeU,30:10,Train,Full,China,Guangdong,180,60
1063,VjiVCPaxxkA,"Henderson to Las Vegas on Interstate 515, 4k Drive",takemytripdotcom,https://www.youtube.com/watch?v=VjiVCPaxxkA,16:19,Train,Full,United States of America,Nevada,90,60
1064,VkCPwoZ9o3g,"Don't watch this awful video of US 50, the Loneliest Road in America, from Fallon to Carson City, NV",takemytripdotcom,https://www.youtube.com/watch?v=VkCPwoZ9o3g,1:06:18,Train,Full,United States of America,Nevada,90,60
1065,VnKyrgW78SU,4Kdrive東京 341km 2022年6月,guruguru,https://www.youtube.com/watch?v=VnKyrgW78SU,1:08:50,Train,Full,Japan,Tokyo,90,30
1066,Vpe9fUORDUs,Driving Pittsburgh 4K HDR - Coal & Steel City - USA,J Utah,https://www.youtube.com/watch?v=Vpe9fUORDUs,45:31,Train,Full,United States of America,Pennsylvania,90,60
1067,Vr9HQY_NcnU,"Oakland Downtown Driving tour, California , USA",City Driving Tour,https://www.youtube.com/watch?v=Vr9HQY_NcnU,25:05,Train,Full,United States of America,California,90,60
1068,Vuc-bGS3Veo,_Driving-Venice Beach to Beverly Hills California in 8K HDR,Relaxing Scenes - Driving,https://www.youtube.com/watch?v=Vuc-bGS3Veo,50:29,Train,Full,United States of America,California,90,30
1069,W4P72Ynra1g,杭州的最东边-杭州江海之城驾驶 Driving in Jianghai City of Hangzhou and the surrounding countryside -4K,Zhejiang Street Scenes,https://www.youtube.com/watch?v=W4P72Ynra1g,45:20,Train,Full,China,Zhejiang,90,60
1070,W4ru3qINb9g,[4K] Pacific Coast Highway🇺🇸 Driving Tour | Huntington Beach | Orange County | California | USA,MC75,https://www.youtube.com/watch?v=W4ru3qINb9g,15:55,Train,Full,United States of America,California,90,60
1071,W5b1qcTvnlg,"Exploring the Garden of the Gods & Old Colorado City, Driving Tour in 4K",takemytripdotcom,https://www.youtube.com/watch?v=W5b1qcTvnlg,38:54,Train,Full,United States of America,Colorado,90,60
1072,W6RNlGvHsHo,杭州市钱塘江边驾驶 Driving along the Qiantang River in Hangzhou - 4K,Zhejiang Street Scenes,https://www.youtube.com/watch?v=W6RNlGvHsHo,41:11,Train,Full,China,Zhejiang,90,60
1073,W8jOkeki5BU,[4K] Los Angeles - West Hollywood Beverly Grove Fairfax Melrose Santa Monica Blvd Sunset Strip,omw,https://www.youtube.com/watch?v=W8jOkeki5BU,1:12:48,Train,Full,United States of America,California,90,30
1074,WBE-ep9ZJA8,"The drive southbound on Interstate 75 & 275 into Tampa, Florida in 4K",takemytripdotcom,https://www.youtube.com/watch?v=WBE-ep9ZJA8,1:18:35,Train,Full,United States of America,Florida,90,60
1075,WCrWLweHAtY,"The drive to the north rim of the Grand Canyon from Kanab: US 89A, Arizona 67 scenic drive in 4K",takemytripdotcom,https://www.youtube.com/watch?v=WCrWLweHAtY,1:38:08,Train,Full,United States of America,Arizona,90,60
1076,WEaBwzTl6J8,"Driving Downtown Detroit, Michigan Street Tour - USA",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=WEaBwzTl6J8,4:02,Train,Full,United States of America,Michigan,90,60
1077,WFkw2YFEvE0,[4K] Driving around Downtown Los Angeles during Lockdown Quarantine in California USA,Wind Walk Travel Videos ?,https://www.youtube.com/watch?v=WFkw2YFEvE0,57:50,Train,Full,United States of America,California,90,30
1078,WHX2yx1FD-w,Singapore 4K - Night Drive - Driving Downtown,J Utah,https://www.youtube.com/watch?v=WHX2yx1FD-w,57:53,Train,Full,Singapore,Singapore,90,30
1079,WJj6e7fcgtk,洛阳至郑州高速公路驾车之旅，感受中原大地之辽阔｜4K,Memery World 中国记忆,https://www.youtube.com/watch?v=WJj6e7fcgtk,1:18:28,Train,Full,China,Henan,180,30
1080,WL4tOm7Oeig,4K driving | Let's take a great drive from Hollywood to Griffith Observatory. | Los Angeles | USA,GoingGoing,https://www.youtube.com/watch?v=WL4tOm7Oeig,55:31,Train,Full,United States of America,California,90,60
1081,WNDHiTXgykw,New York Driving Experience #11 | Cloudy morning in NYC,NYC Taxi Driver,https://www.youtube.com/watch?v=WNDHiTXgykw,4:12:17,Train,Full,United States of America,New York,90,60
1082,WRsP0G75Rvk,4K DRIVE in Uruguay Driving vlog Travel Treinta y Tres,4K DRIVE,https://www.youtube.com/watch?v=WRsP0G75Rvk,20:25,Train,Full,Uruguay,Treinta y Tres,90,60
1083,WSaXpJSky1g,"A trip into Winston-Salem, North Carolina on US 421, Peters Creek Parkway, 4K Drive",takemytripdotcom,https://www.youtube.com/watch?v=WSaXpJSky1g,20:08,Train,Full,United States of America,North Carolina,90,60
1084,WVggB714jqU,Zurich Switzerland 4K - Sunset Drive,J Utah,https://www.youtube.com/watch?v=WVggB714jqU,47:11,Train,Full,Switzerland,Zurich,90,30
1085,WX7N7Gzumio,Central Kentucky 4K - Driving in Kentucky - The Bluegrass State on I-75 near Lexington - USA,Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=WX7N7Gzumio,25:01,Train,Full,United States of America,Kentucky,90,60
1086,WYdP3ZmCQcA,4K DRIVE Buenos Aires ARGENTINA 4K video GoPro 9 Travel vlog,4K DRIVE,https://www.youtube.com/watch?v=WYdP3ZmCQcA,9:36,Train,Full,Argentina,Buenos Aires,90,60
1087,WcjGyIjHLDA,Sao Paulo 4K - Night Drive,J Utah,https://www.youtube.com/watch?v=WcjGyIjHLDA,43:47,Train,Full,Brazil,Sao Paulo,90,30
1088,WeJVsrL4KZY,Summer Drive Along Country Roads and Lakes Eastern USA Nature Sounds for Sleep and Study.,Relaxing Walks,https://www.youtube.com/watch?v=WeJVsrL4KZY,52:08,Train,Full,United States of America,North Carolina,90,30
1089,Wh5YfDjmXVM,Los Angeles CA - 4K HDR - Relaxing Night Drive on Sunset and Hollywood blvd - fall asleep fast,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=Wh5YfDjmXVM,34:11,Train,Full,United States of America,California,90,30
1090,WkiCCMVN0hQ,[4K] Driving Tour to Santa Monica California,In Motion Travel Tours,https://www.youtube.com/watch?v=WkiCCMVN0hQ,27:16,Train,Full,United States of America,California,90,60
1091,WoWTlLE2tSA,Hokkaido Japan Driving Tour-North Pacific Seaside Line From Kiritappu to Nemuro,tombo walking,https://www.youtube.com/watch?v=WoWTlLE2tSA,1:15:18,Train,Full,Japan,Hokkaido,90,60
1092,WpCII5Oez_s,[4K] SANTA MONICA BLVD🇺🇸 DRIVING TOUR | West Hollywood | Santa Monica | California,MC75,https://www.youtube.com/watch?v=WpCII5Oez_s,40:37,Train,Full,United States of America,California,90,60
1093,Wsu6WXsI5SQ,Driving In Downtown Yiyang 4K The Hometown of Bamboo Hunan China 湖南益阳,Walk East,https://www.youtube.com/watch?v=Wsu6WXsI5SQ,1:10:01,Train,Full,China,Hunan,180,30
1094,Wu3K_clyjV8,Colorado Springs Colorado - 4K HDR - Relaxing Drive Downtown - Just Before The Rain Starts -,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=Wu3K_clyjV8,46:00,Train,Full,United States of America,Colorado,90,30
1095,WuHQzKHZ5Vk,"Driving in Shenzhen, China, Next New York, the Fastest Growing City in the World? | 4K HDR",Driving in China,https://www.youtube.com/watch?v=WuHQzKHZ5Vk,26:46,Train,Full,China,Guangdong,180,60
1096,Wu_IiAhJG3U,Nashville downtown driving tour Tennessee USA 2023? Nashville 4K,City Driving Tour,https://www.youtube.com/watch?v=Wu_IiAhJG3U,30:49,Train,Full,United States of America,Tennessee,90,30
1097,WwrKmU2TStY,"Downtown St. Louis, Missouri 4K Street Tour - Driving Around Downtown St. Louis",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=WwrKmU2TStY,21:36,Train,Full,United States of America,Missouri,90,60
1098,WzXi7amY4rc,Seoul 4K - Gangnam District - Driving Downtown,J Utah,https://www.youtube.com/watch?v=WzXi7amY4rc,51:10,Train,Full,Republic of Korea,Seoul,90,30
1099,X5pCftAGT9w,陕西省南部乡村公路驾车之旅-4K HDR,中国街景 Chinese Street View,https://www.youtube.com/watch?v=X5pCftAGT9w,1:27:39,Train,Full,China,Shaanxi,90,60
1100,X7IJzPQvaCM,"Lower Cataract Lake, Colorado to Silverthorne on Route 9 - a fall drive in 4K",takemytripdotcom,https://www.youtube.com/watch?v=X7IJzPQvaCM,36:27,Train,Full,United States of America,Colorado,90,60
1101,X7Mv6yugq1c,Chicago 4K - Night Drive - Driving Downtown,J Utah,https://www.youtube.com/watch?v=X7Mv6yugq1c,49:41,Train,Full,United States of America,Illinois,90,30
1102,X8B8X5WKqTk,Driving Downtown - Washington DC 4K - USA,J Utah,https://www.youtube.com/watch?v=X8B8X5WKqTk,42:20,Train,Full,United States of America,Washington,90,30
1103,X9FICreYGmw,Drive through Istanbul- Be?ikta? and Taksim,Gezeyenti,https://www.youtube.com/watch?v=X9FICreYGmw,42:05,Train,Full,Turkey,Istanbul,90,30
1104,X9U5DafT0d4,Las Vegas 4K - Sunset Drive,J Utah,https://www.youtube.com/watch?v=X9U5DafT0d4,58:30,Train,Full,United States of America,Nevada,90,30
1105,XBJsgc7KK8Y,夕阳下欣赏魔都靓丽的城市天际线，万里无云的一天，上海中环走一圈｜4K Driving tour,Memery World 中国记忆,https://www.youtube.com/watch?v=XBJsgc7KK8Y,1:20:02,Train,Full,China,Shanghai,180,30
1106,XEzXUjzXF3s,_Driving-Los Angeles Downtown to Venice Beach California Scenic Driving Tour [8K HDR] 60fps.,Relaxing Scenes - Driving,https://www.youtube.com/watch?v=XEzXUjzXF3s,33:18,Train,Full,United States of America,California,90,30
1107,XHhEY199-9w,Hokkaido Drive Tomakomai（苫小牧）｜Japan Driving Tour【4K】,tombo walking,https://www.youtube.com/watch?v=XHhEY199-9w,33:49,Train,Full,Japan,Hokkaido,90,60
1108,XIc_s203Bm4,Driving in 4k - Toronto and GTA - Queens Quay West to East,FavesStreaming,https://www.youtube.com/watch?v=XIc_s203Bm4,11:08,Train,Full,Canada,Ontario,90,30
1109,XL3PAAGMfM8,Scenic French Countryside Drive Driving through Rural France [4K HDR].,Planet Drive,https://www.youtube.com/watch?v=XL3PAAGMfM8,31:54,Train,Mini,France,N/A,90,30
1110,XLQAoltGuDc,London Drive on a Busy Christmas Day What is it like to drive in Central on Christmas Day [4K HDR].,Planet Drive,https://www.youtube.com/watch?v=XLQAoltGuDc,34:08,Train,Full,United Kingdom,London,90,30
1111,XLh4Yt10wb4,Boston 4K - Main Street - Driving Downtown - USA,J Utah,https://www.youtube.com/watch?v=XLh4Yt10wb4,21:17,Train,Full,United States of America,Massachusetts,90,30
1112,XLiSceoqRM4,Driving in 4k - Toronto and GTA - Sheppard Avenue East on a Sunny Day,FavesStreaming,https://www.youtube.com/watch?v=XLiSceoqRM4,1:14:23,Train,Full,Canada,Ontario,90,30
1113,XLtMspGwxhU,"Driving in Matthews, North Carolina 4K Street Tour - Sardis Rd, Monroe Rd, S Trade St",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=XLtMspGwxhU,6:36,Train,Full,United States of America,North Carolina,90,60
1114,XM9bjKB2_mc,"Westbound on the Loneliest Road in America: US 50 from Eureka to Austin, across the Nevada desert 4k",takemytripdotcom,https://www.youtube.com/watch?v=XM9bjKB2_mc,1:12:31,Train,Full,United States of America,Nevada,90,60
1115,XNB-Ws41r6E,Drive to Nags Head The Outer Banks North Carolina Driving Sounds for Sleep and Study,Relaxing Walks,https://www.youtube.com/watch?v=XNB-Ws41r6E,54:22,Train,Full,United States of America,North Carolina,90,30
1116,XNCaFaWrQQk,Driving Downtown Beijing China’s Modern Ancient and Vast Capital 北京,Walk East,https://www.youtube.com/watch?v=XNCaFaWrQQk,2:01:27,Train,Full,China,Beijing,180,30
1117,XNg8bS4O9f4,"Driving Tour of Sedona & Red Rock Country! Dry Creek Road, Boynton Pass, Loy Butte Road, 152C in 4K",takemytripdotcom,https://www.youtube.com/watch?v=XNg8bS4O9f4,1:15:11,Train,Full,United States of America,Arizona,90,60
1118,XQNwk_ajmW4,Ibiza Spain 4K - Driving Downtown - Night Drive,J Utah,https://www.youtube.com/watch?v=XQNwk_ajmW4,59:35,Train,Full,Spain,Ibiza,90,30
1119,XSZR-OC-BAo,"Fort Pierce to Vero Beach via Florida 713 & US 1, Drive in 4K",takemytripdotcom,https://www.youtube.com/watch?v=XSZR-OC-BAo,21:41,Train,Full,United States of America,Florida,90,60
1120,XUun0gsVBGg,[4K] Los Angeles Airport to Santa Monica LAX Lincoln Blvd Driving Tour ASMR,omw,https://www.youtube.com/watch?v=XUun0gsVBGg,32:32,Train,Full,United States of America,California,90,30
1121,XVDqTQfzWug,4K DRIVE Rocha - La Paloma URUGUAY GoPro Hero 9 driving vlog,4K DRIVE,https://www.youtube.com/watch?v=XVDqTQfzWug,31:24,Train,Full,Uruguay,La Paloma,90,60
1122,XWFCw03zaYA,"Indianapolis, Indiana 4K Street Tour - Driving College Ave through Broad Ripple and Mass. Ave.",Slipstream Motion Pictures Ltd. (Video Tours),https://www.youtube.com/watch?v=XWFCw03zaYA,34:53,Train,Full,United States of America,Indiana,90,60
1123,XZbiQHswqx4,Beverly Hills CA - A Stunning 4K HDR Night Time Driving Tour of the City come ride along,The Traveler : Relaxing Videos,https://www.youtube.com/watch?v=XZbiQHswqx4,43:51,Train,Full,United States of America,California,90,30
1124,X_DAH4tbwIg,Wheels Around The World The Wyoming Valley: Scranton to Wilkes-Barre (WILDFIRE RIDE 4K),Wheels Around The World,https://www.youtube.com/watch?v=X_DAH4tbwIg,1:34:42,Train,Full,United States of America,Wyoming,90,60
1125,XaR6qEt-BIY,Hong Kong 4K - Night Drive - Driving Downtown,J Utah,https://www.youtube.com/watch?v=XaR6qEt-BIY,50:07,Train,Full,China,Hong Kong,90,30
1126,Xb9okdXlsgs,Driving in Minneapolis downtown central area Minneapolis downtown tour Minneapolis driving tour,City Driving Tour,https://www.youtube.com/watch?v=Xb9okdXlsgs,41:42,Train,Full,United States of America,Minnesota,90,30
1127,XcttwUR0F88,在安徽省和浙江省交界处的乡村公路驾车,中国街景 Chinese Street View,https://www.youtube.com/watch?v=XcttwUR0F88,47:01,Train,Full,China,"Anhui, Zhejiang",90,60
1128,Xe9Kg7aiWMQ,"Midgely Bridge, Sedona & Oak Creek Drive on Arizona 89a & 179 in 4K",takemytripdotcom,https://www.youtube.com/watch?v=Xe9Kg7aiWMQ,28:16,Train,Full,United States of America,Arizona,90,60
1129,XgQOgvrSjIg,Relaxing Sunset Drive Palos Verdes to Redondo Beach Los Angeles California South Bay,Sunset Drive California,https://www.youtube.com/watch?v=XgQOgvrSjIg,25:10,Train,Full,United States of America,California,90,30
1130,XiUUCj45WNQ,Drive From Raleigh North Carolina to Jordan Lake Driving Sounds for Sleep and Study,Relaxing Walks,https://www.youtube.com/watch?v=XiUUCj45WNQ,1:36:46,Train,Full,United States of America,North Carolina,90,30
1131,XkDMvUuywLw,[4K] Interlaken to Grindelwald in Switzerland ???? Relaxing Morning Scenic Driving Tour,Wind Walk Travel Videos ?,https://www.youtube.com/watch?v=XkDMvUuywLw,26:12,Train,Full,Switzerland,"Interlaken, Grindelwald",90,30
1132,Xm5kQITY6J0,4K Driving in Downtown Chicago - Rush Hour - The Loop - HDR - USA - 2023,USA Thrill,https://www.youtube.com/watch?v=Xm5kQITY6J0,40:36,Train,Full,United States of America,Illinois,90,30
1133,Xn9gzG_qQoQ,Driving into Downtown Chicago - Morning Drive - Chicago 4K,J Utah,https://www.youtube.com/watch?v=Xn9gzG_qQoQ,44:47,Train,Full,United States of America,Illinois,90,30
1134,Xpz76SBxHYk,Driving Downtown - San Franciscos Wall Street 4K - USA,J Utah,https://www.youtube.com/watch?v=Xpz76SBxHYk,9:27,Train,Full,United States of America,California,90,30
1135,XsfAsiwKqDQ,Hangzhou West Lake driving｜A freshwater lake in China｜Chinese Cultural Landscape Business Card -4K,Zhejiang Street Scenes,https://www.youtube.com/watch?v=XsfAsiwKqDQ,1:08:23,Train,Full,China,Zhejiang,90,60
1136,XvlhJswXyQs,[4K] Pacific Palisades to DTLA Sunset Blvd Entire Length Eastbound Union Station Los Angeles,omw,https://www.youtube.com/watch?v=XvlhJswXyQs,1:22:23,Train,Full,United States of America,California,90,30
1137,XxJjyO-RQY4,"Loneliest Road in America: watch a 4K drive across US 50 in Nevada -- Ely, Eureka, Austin, Fallon",takemytripdotcom,https://www.youtube.com/watch?v=XxJjyO-RQY4,4:52:27,Train,Full,United States of America,Nevada,90,60
1138,XzwI2rGmf04,Driving Chicago 4K HDR - Skyscraper Sunrise - USA,J Utah,https://www.youtube.com/watch?v=XzwI2rGmf04,1:02:11,Train,Full,United States of America,Illinois,90,60
1139,Y-M8nAQ0gYo,4K DRIVE Buenos Aires to San Isidro ARGENTINA 4K video GoPro,4K DRIVE,https://www.youtube.com/watch?v=Y-M8nAQ0gYo,31:18,Train,Full,Argentina,"Buenos Aires, San Isidro",90,60
1140,Y11w05u97Iw,Tokyo 4K HDR - Driving Downtown - Tokyo Towers.,J Utah,https://www.youtube.com/watch?v=Y11w05u97Iw,49:40,Train,Full,Japan,Tokyo,90,30
1141,Y2S7tRbiHVU,Baton Rouge Downtown Driving tour Capital of Louisiana,City Driving Tour,https://www.youtube.com/watch?v=Y2S7tRbiHVU,29:19,Train,Full,United States of America,Louisiana,90,30
1142,Y4JIqEGQwMI,[4K] Los Angeles - Sunset Blvd Entire Length 22 Miles Downtown Los Angeles to Pacific Palisades,omw,https://www.youtube.com/watch?v=Y4JIqEGQwMI,1:29:31,Train,Full,United States of America,California,90,30
1143,Y6KmKdKLVyc,Driving Downtown Foshan The Hometown Of Kung Fu Guangdong China 广东 佛山,Walk East,https://www.youtube.com/watch?v=Y6KmKdKLVyc,40:00,Train,Full,China,Guangdong,180,30
1144,Y6ytAApdyF0,"Interstate 77 through North Carolina, Northbound: Statesville to the Mount Airy/I-74 area, 4K Drive",takemytripdotcom,https://www.youtube.com/watch?v=Y6ytAApdyF0,1:01:47,Train,Full,United States of America,North Carolina,90,60
1145,Y8Rgso5AWRU,Wheels Around The World New York City: Manhattan Night Drive (4K),Wheels Around The World,https://www.youtube.com/watch?v=Y8Rgso5AWRU,1:11:48,Train,Full,United States of America,New York,90,60
1146,Y95gXRN5u-4,Driving Downtown - Koreatown 4K - Los Angeles USA,J Utah,https://www.youtube.com/watch?v=Y95gXRN5u-4,10:05,Train,Full,United States of America,California,90,30
1147,Y9HiutOmhFs,Los Angeles 4K - Highway Night Drive,J Utah,https://www.youtube.com/watch?v=Y9HiutOmhFs,25:55,Train,Full,United States of America,California,90,30
1148,Y9vRHf-TI5U,Driving to Alanya in 4K! 2019 Turkey Travel Guide,Gezeyenti,https://www.youtube.com/watch?v=Y9vRHf-TI5U,36:50,Train,Full,Turkey,Alanya,90,30
1149,YCX7VkuqL4c,【China 4K】Driving In Changsha New Downtown District（Hunan April 2020）,Walk East,https://www.youtube.com/watch?v=YCX7VkuqL4c,47:06,Train,Full,China,Hunan,180,30
1150,YD-InAweH94,Genoa City Drive to Rapallo ???? Autostrada in 4k,World Driving Tours,https://www.youtube.com/watch?v=YD-InAweH94,30:11,Train,Mini,Italy,"Genoa, Rapallo",90,30
1151,YDFzAy2xnt8,4K DRIVE Buenos Aires ARGENTINA 4K video Libertador at night,4K DRIVE,https://www.youtube.com/watch?v=YDFzAy2xnt8,26:03,Train,Full,Argentina,Buenos Aires,90,60
1152,YDV0-0MDhpI,Driving Downtown - Toronto Skyline 4K - Canada,J Utah,https://www.youtube.com/watch?v=YDV0-0MDhpI,10:07,Train,Full,Canada,Toronto,90,30
1153,YDmsPk9-ndQ,"A Fall Drive up Washington Gulch Road, near Crested Butte, Colorado, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=YDmsPk9-ndQ,41:37,Train,Full,United States of America,Colorado,90,60
1154,YEAs18qcKR0,"A Drive on US 41 through Fort Myers & I-75 south to Naples, Golden Gate, Alligator Alley, in 4K",takemytripdotcom,https://www.youtube.com/watch?v=YEAs18qcKR0,59:50,Train,Full,United States of America,Florida,90,60
1155,YEdSZl47yIs,"[Full Version] LOS ANGELES - Driving Beverly Hills, Beverly Grove, Sunset Strip, Hollywood, Wilshire",THE TABLE,https://www.youtube.com/watch?v=YEdSZl47yIs,2:22:31,Train,Full,United States of America,California,90,60
1156,YFJuOci3D90,Driving in Kitchener-Waterloo Canada 4K (2022 Summer),Sunday Driver,https://www.youtube.com/watch?v=YFJuOci3D90,31:55,Train,Full,Canada,Kitchener-Waterloo,90,30
